date,predicted_value,lower_bound,upper_bound,trend,model_run_date
2018-02-14,37698.7939759259,28593.481677585478,50324.542542817224,10.563963384305575,2025-11-26 22:56:22
2018-02-15,38939.11631569014,30122.67201527961,50653.10040902467,10.55626951630351,2025-11-26 22:56:22
2018-02-16,35593.122182232866,27255.408460780924,47001.71111567306,10.548575648301442,2025-11-26 22:56:22
2018-02-17,29024.67773924457,21594.06439203191,37516.16144273939,10.540881780299376,2025-11-26 22:56:22
2018-02-18,31831.512127288795,24209.625623944696,41964.162384642914,10.533187912297311,2025-11-26 22:56:22
2018-02-19,44317.97624642171,34086.42516780783,58557.84938198036,10.525494044295243,2025-11-26 22:56:22
2018-02-20,44520.90683310066,34083.10424079564,58037.97581140074,10.517800176293177,2025-11-26 22:56:22
2018-02-21,41509.24379740001,31551.049882977066,55722.17350899708,10.51010630829111,2025-11-26 22:56:22
2018-02-22,42272.42730021457,31868.05836011345,55272.32042398118,10.502412440289042,2025-11-26 22:56:22
2018-02-23,38073.8588351105,29281.946594998488,50079.88329434906,10.494718572008747,2025-11-26 22:56:22
2018-02-24,30589.602424197004,23554.30006177565,39872.478293703774,10.487024703728448,2025-11-26 22:56:22
2018-02-25,32998.26174255085,24815.59964790774,42402.166797669954,10.479330835448152,2025-11-26 22:56:22
2018-02-26,45152.2506928891,34226.66258078887,59555.76596327112,10.471636967167855,2025-11-26 22:56:22
2018-02-27,44692.855585653655,33144.992659720105,57340.62272791609,10.463943098887558,2025-11-26 22:56:22
2018-02-28,41128.054308724844,31378.054004141162,54061.69010809184,10.456249230607261,2025-11-26 22:56:22
2018-03-01,41392.37449096985,32319.93183507868,55493.95169046245,10.448555362326964,2025-11-26 22:56:22
2018-03-02,36941.792330573415,27629.53108704833,48864.976780555,10.440861494046667,2025-11-26 22:56:22
2018-03-03,29494.132535411256,22263.64176154445,39299.677049076425,10.43316762576637,2025-11-26 22:56:22
2018-03-04,31646.16326049799,23880.717870388642,41508.650074398254,10.425473757486072,2025-11-26 22:56:22
2018-03-05,43125.03220409422,32657.04150755002,56536.00836526857,10.417779889205775,2025-11-26 22:56:22
2018-03-06,42687.902771066874,32730.209680038068,55870.1264482075,10.410086020925478,2025-11-26 22:56:22
2018-03-07,39392.45455601135,29921.293814856115,51596.69143453108,10.402392151731506,2025-11-26 22:56:22
